,schedule_date,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,home_favorite,fixed_spread,game_info
10801,01/06/2013,WAS,14.0,24.0,SEA,SEA,-3.0,45,-1,3.0,01/06/2013 WAS-SEA
10802,01/12/2013,DEN,35.0,38.0,BAL,DEN,-9.0,44.5,1,-9.0,01/12/2013 DEN-BAL
10803,01/12/2013,SF,45.0,31.0,GB,SF,-3.0,45.5,1,-3.0,01/12/2013 SF-GB
10804,01/13/2013,ATL,30.0,28.0,SEA,ATL,-3.0,47,1,-3.0,01/13/2013 ATL-SEA
10805,01/13/2013,NE,41.0,28.0,HOU,NE,-9.5,51,1,-9.5,01/13/2013 NE-HOU
10806,01/20/2013,ATL,24.0,28.0,SF,SF,-4.5,49,-1,4.5,01/20/2013 ATL-SF
10807,01/20/2013,NE,13.0,28.0,BAL,NE,-7.5,51.5,1,-7.5,01/20/2013 NE-BAL
10808,02/03/2013,SF,31.0,34.0,BAL,SF,-4.5,48,1,-4.5,02/03/2013 SF-BAL
10809,09/05/2013,DEN,49.0,27.0,BAL,DEN,-7.5,49.5,1,-7.5,09/05/2013 DEN-BAL
10810,09/08/2013,BUF,21.0,23.0,NE,NE,-10.5,51.5,-1,10.5,09/08/2013 BUF-NE
10811,09/08/2013,CAR,7.0,12.0,SEA,SEA,-3.5,45,-1,3.5,09/08/2013 CAR-SEA
10812,09/08/2013,CHI,24.0,21.0,CIN,CHI,-3.0,42,1,-3.0,09/08/2013 CHI-CIN
10813,09/08/2013,CLE,10.0,23.0,MIA,CLE,-2.5,40.5,1,-2.5,09/08/2013 CLE-MIA
10814,09/08/2013,DAL,36.0,31.0,NYG,DAL,-3.5,50,1,-3.5,09/08/2013 DAL-NYG
10815,09/08/2013,DET,34.0,24.0,MIN,DET,-4.5,47.5,1,-4.5,09/08/2013 DET-MIN
10816,09/08/2013,IND,21.0,17.0,OAK,IND,-11.5,45.5,1,-11.5,09/08/2013 IND-OAK
10817,09/08/2013,JAX,2.0,28.0,KC,KC,-4.5,43,-1,4.5,09/08/2013 JAX-KC
10818,09/08/2013,NO,23.0,17.0,ATL,NO,-3.5,56,1,-3.5,09/08/2013 NO-ATL
10819,09/08/2013,NYJ,18.0,17.0,TB,TB,-6.0,39,-1,6.0,09/08/2013 NYJ-TB
10820,09/08/2013,PIT,9.0,16.0,TEN,PIT,-6.0,42,1,-6.0,09/08/2013 PIT-TEN
10821,09/08/2013,SF,34.0,28.0,GB,SF,-5.0,48.5,1,-5.0,09/08/2013 SF-GB
10822,09/08/2013,LAR,27.0,24.0,ARI,LAR,-3.5,41.5,1,-3.5,09/08/2013 LAR-ARI
10823,09/09/2013,LAC,28.0,31.0,HOU,HOU,-6.5,45.5,-1,6.5,09/09/2013 LAC-HOU
10824,09/09/2013,WAS,27.0,33.0,PHI,WAS,-4.5,53.5,1,-4.5,09/09/2013 WAS-PHI
10825,09/12/2013,NE,13.0,10.0,NYJ,NE,-11.5,43.5,1,-11.5,09/12/2013 NE-NYJ
10826,09/15/2013,ARI,25.0,21.0,DET,DET,-2.0,48.5,-1,2.0,09/15/2013 ARI-DET
10827,09/15/2013,ATL,31.0,24.0,LAR,ATL,-5.5,47.5,1,-5.5,09/15/2013 ATL-LAR
10828,09/15/2013,BAL,14.0,6.0,CLE,BAL,-7.0,44,1,-7.0,09/15/2013 BAL-CLE
10829,09/15/2013,BUF,24.0,23.0,CAR,CAR,-3.5,43.5,-1,3.5,09/15/2013 BUF-CAR
10830,09/15/2013,CHI,31.0,30.0,MIN,CHI,-6.5,42,1,-6.5,09/15/2013 CHI-MIN
10831,09/15/2013,GB,38.0,20.0,WAS,GB,-8.0,50,1,-8.0,09/15/2013 GB-WAS
10832,09/15/2013,HOU,30.0,24.0,TEN,HOU,-9.0,43,1,-9.0,09/15/2013 HOU-TEN
10833,09/15/2013,IND,20.0,24.0,MIA,IND,-3.0,44,1,-3.0,09/15/2013 IND-MIA
10834,09/15/2013,KC,17.0,16.0,DAL,KC,-3.0,46,1,-3.0,09/15/2013 KC-DAL
10835,09/15/2013,NYG,23.0,41.0,DEN,DEN,-4.0,55.5,-1,4.0,09/15/2013 NYG-DEN
10836,09/15/2013,OAK,19.0,9.0,JAX,OAK,-5.0,40,1,-5.0,09/15/2013 OAK-JAX
10837,09/15/2013,PHI,30.0,33.0,LAC,PHI,-7.5,54,1,-7.5,09/15/2013 PHI-LAC
10838,09/15/2013,SEA,29.0,3.0,SF,SEA,-2.5,44.5,1,-2.5,09/15/2013 SEA-SF
10839,09/15/2013,TB,14.0,16.0,NO,NO,-4.0,48.5,-1,4.0,09/15/2013 TB-NO
10840,09/16/2013,CIN,20.0,10.0,PIT,CIN,-6.5,41,1,-6.5,09/16/2013 CIN-PIT
10841,09/19/2013,PHI,16.0,26.0,KC,PHI,-3.5,51,1,-3.5,09/19/2013 PHI-KC
10842,09/22/2013,BAL,30.0,9.0,HOU,HOU,-1.0,44.5,-1,1.0,09/22/2013 BAL-HOU
10843,09/22/2013,CAR,38.0,0.0,NYG,NYG,-3.0,47,-1,3.0,09/22/2013 CAR-NYG
10844,09/22/2013,CIN,34.0,30.0,GB,GB,-3.0,50.5,-1,3.0,09/22/2013 CIN-GB
10845,09/22/2013,DAL,31.0,7.0,LAR,DAL,-3.5,47,1,-3.5,09/22/2013 DAL-LAR
10846,09/22/2013,MIA,27.0,23.0,ATL,MIA,-2.5,46,1,-2.5,09/22/2013 MIA-ATL
10847,09/22/2013,MIN,27.0,31.0,CLE,MIN,-7.0,40.5,1,-7.0,09/22/2013 MIN-CLE
10848,09/22/2013,NE,23.0,3.0,TB,NE,-7.5,45,1,-7.5,09/22/2013 NE-TB
10849,09/22/2013,NO,31.0,7.0,ARI,NO,-7.5,49.5,1,-7.5,09/22/2013 NO-ARI
10850,09/22/2013,NYJ,27.0,20.0,BUF,NYJ,-2.5,41,1,-2.5,09/22/2013 NYJ-BUF
10851,09/22/2013,PIT,23.0,40.0,CHI,CHI,-2.5,41,-1,2.5,09/22/2013 PIT-CHI
10852,09/22/2013,SF,7.0,27.0,IND,SF,-10.0,47,1,-10.0,09/22/2013 SF-IND
10853,09/22/2013,SEA,45.0,17.0,JAX,SEA,-20.0,39.5,1,-20.0,09/22/2013 SEA-JAX
10854,09/22/2013,TEN,20.0,17.0,LAC,TEN,-3.0,43.5,1,-3.0,09/22/2013 TEN-LAC
10855,09/22/2013,WAS,20.0,27.0,DET,DET,-1.0,49.5,-1,1.0,09/22/2013 WAS-DET
10856,09/23/2013,DEN,37.0,21.0,OAK,DEN,-16.5,50,1,-16.5,09/23/2013 DEN-OAK
10857,09/26/2013,LAR,11.0,35.0,SF,SF,-4.0,43.5,-1,4.0,09/26/2013 LAR-SF
10858,09/29/2013,ATL,23.0,30.0,NE,ATL,-3.0,50,1,-3.0,09/29/2013 ATL-NE
10859,09/29/2013,BUF,23.0,20.0,BAL,BAL,-4.0,45,-1,4.0,09/29/2013 BUF-BAL
10860,09/29/2013,CLE,17.0,6.0,CIN,CIN,-4.5,42.5,-1,4.5,09/29/2013 CLE-CIN
10861,09/29/2013,DEN,52.0,20.0,PHI,DEN,-11.5,59,1,-11.5,09/29/2013 DEN-PHI
10862,09/29/2013,DET,40.0,32.0,CHI,DET,-2.5,49.5,1,-2.5,09/29/2013 DET-CHI
10863,09/29/2013,HOU,20.0,23.0,SEA,SEA,-2.0,41,-1,2.0,09/29/2013 HOU-SEA
10864,09/29/2013,JAX,3.0,37.0,IND,IND,-9.5,42.5,-1,9.5,09/29/2013 JAX-IND
10865,09/29/2013,KC,31.0,7.0,NYG,KC,-4.5,44,1,-4.5,09/29/2013 KC-NYG
10866,09/29/2013,MIN,34.0,27.0,PIT,PIT,-3.0,41.5,-1,3.0,09/29/2013 MIN-PIT
10867,09/29/2013,OAK,14.0,24.0,WAS,WAS,-4.0,46,-1,4.0,09/29/2013 OAK-WAS
10868,09/29/2013,LAC,30.0,21.0,DAL,DAL,-1.5,48,-1,1.5,09/29/2013 LAC-DAL
10869,09/29/2013,TB,10.0,13.0,ARI,TB,-2.5,40,1,-2.5,09/29/2013 TB-ARI
10870,09/29/2013,TEN,38.0,13.0,NYJ,TEN,-3.5,40.5,1,-3.5,09/29/2013 TEN-NYJ
10871,09/30/2013,NO,38.0,17.0,MIA,NO,-7.5,49,1,-7.5,09/30/2013 NO-MIA
10872,10/03/2013,CLE,37.0,24.0,BUF,CLE,-4.0,41,1,-4.0,10/03/2013 CLE-BUF
10873,10/06/2013,ARI,22.0,6.0,CAR,CAR,-3.0,42.5,-1,3.0,10/06/2013 ARI-CAR
10874,10/06/2013,CHI,18.0,26.0,NO,NO,-1.5,51.5,-1,1.5,10/06/2013 CHI-NO
10875,10/06/2013,CIN,13.0,6.0,NE,NE,-1.0,45.5,-1,1.0,10/06/2013 CIN-NE
10876,10/06/2013,DAL,48.0,51.0,DEN,DEN,-9.0,57.5,-1,9.0,10/06/2013 DAL-DEN
10877,10/06/2013,GB,22.0,9.0,DET,GB,-9.5,55,1,-9.5,10/06/2013 GB-DET
10878,10/06/2013,IND,34.0,28.0,SEA,SEA,-3.0,44,-1,3.0,10/06/2013 IND-SEA
10879,10/06/2013,MIA,23.0,26.0,BAL,MIA,-2.5,43,1,-2.5,10/06/2013 MIA-BAL
10880,10/06/2013,NYG,21.0,36.0,PHI,NYG,-1.5,54,1,-1.5,10/06/2013 NYG-PHI
10881,10/06/2013,OAK,27.0,17.0,LAC,LAC,-5.0,47,-1,5.0,10/06/2013 OAK-LAC
10882,10/06/2013,SF,34.0,3.0,HOU,SF,-4.5,44,1,-4.5,10/06/2013 SF-HOU
10883,10/06/2013,LAR,34.0,20.0,JAX,LAR,-11.0,41,1,-11.0,10/06/2013 LAR-JAX
10884,10/06/2013,TEN,17.0,26.0,KC,KC,-3.0,38.5,-1,3.0,10/06/2013 TEN-KC
10885,10/07/2013,ATL,28.0,30.0,NYJ,ATL,-10.5,45,1,-10.5,10/07/2013 ATL-NYJ
10886,10/10/2013,CHI,27.0,21.0,NYG,CHI,-8.5,48,1,-8.5,10/10/2013 CHI-NYG
10887,10/13/2013,BAL,17.0,19.0,GB,GB,-2.0,48,-1,2.0,10/13/2013 BAL-GB
10888,10/13/2013,BUF,24.0,27.0,CIN,CIN,-6.0,41,-1,6.0,10/13/2013 BUF-CIN
10889,10/13/2013,CLE,17.0,31.0,DET,DET,-2.5,43.5,-1,2.5,10/13/2013 CLE-DET
10890,10/13/2013,DAL,31.0,16.0,WAS,DAL,-5.5,51.5,1,-5.5,10/13/2013 DAL-WAS
10891,10/13/2013,DEN,35.0,19.0,JAX,DEN,-26.5,52,1,-26.5,10/13/2013 DEN-JAX
10892,10/13/2013,HOU,13.0,38.0,LAR,HOU,-9.0,42.5,1,-9.0,10/13/2013 HOU-LAR
10893,10/13/2013,KC,24.0,7.0,OAK,KC,-7.5,41.5,1,-7.5,10/13/2013 KC-OAK
10894,10/13/2013,MIN,10.0,35.0,CAR,MIN,-2.5,44.5,1,-2.5,10/13/2013 MIN-CAR
10895,10/13/2013,NE,30.0,27.0,NO,NE,-2.5,50,1,-2.5,10/13/2013 NE-NO
10896,10/13/2013,NYJ,6.0,19.0,PIT,PIT,-1.5,41,-1,1.5,10/13/2013 NYJ-PIT
10897,10/13/2013,SF,32.0,20.0,ARI,SF,-10.5,41,1,-10.5,10/13/2013 SF-ARI
10898,10/13/2013,SEA,20.0,13.0,TEN,SEA,-11.5,41.5,1,-11.5,10/13/2013 SEA-TEN
10899,10/13/2013,TB,20.0,31.0,PHI,PHI,-3.0,44,-1,3.0,10/13/2013 TB-PHI
10900,10/14/2013,LAC,19.0,9.0,IND,PICK,0.0,50.5,-1,-0.0,10/14/2013 LAC-IND
10901,10/17/2013,ARI,22.0,34.0,SEA,SEA,-4.5,41.5,-1,4.5,10/17/2013 ARI-SEA
10902,10/20/2013,ATL,31.0,23.0,TB,ATL,-6.5,43,1,-6.5,10/20/2013 ATL-TB
10903,10/20/2013,CAR,30.0,15.0,LAR,CAR,-7.0,42,1,-7.0,10/20/2013 CAR-LAR
10904,10/20/2013,DET,24.0,27.0,CIN,DET,-1.5,46,1,-1.5,10/20/2013 DET-CIN
10905,10/20/2013,GB,31.0,13.0,CLE,GB,-9.5,45,1,-9.5,10/20/2013 GB-CLE
10906,10/20/2013,IND,39.0,33.0,DEN,DEN,-6.0,55.5,-1,6.0,10/20/2013 IND-DEN
10907,10/20/2013,JAX,6.0,24.0,LAC,LAC,-7.0,44.5,-1,7.0,10/20/2013 JAX-LAC
10908,10/20/2013,KC,17.0,16.0,HOU,KC,-6.0,39,1,-6.0,10/20/2013 KC-HOU
10909,10/20/2013,MIA,21.0,23.0,BUF,MIA,-6.5,44.5,1,-6.5,10/20/2013 MIA-BUF
10910,10/20/2013,NYJ,30.0,27.0,NE,NE,-3.0,43,-1,3.0,10/20/2013 NYJ-NE
10911,10/20/2013,PHI,3.0,17.0,DAL,PHI,-2.5,55,1,-2.5,10/20/2013 PHI-DAL
10912,10/20/2013,PIT,19.0,16.0,BAL,PIT,-2.5,41,1,-2.5,10/20/2013 PIT-BAL
10913,10/20/2013,TEN,17.0,31.0,SF,SF,-3.0,40.5,-1,3.0,10/20/2013 TEN-SF
10914,10/20/2013,WAS,45.0,41.0,CHI,CHI,-1.0,48,-1,1.0,10/20/2013 WAS-CHI
10915,10/21/2013,NYG,23.0,7.0,MIN,NYG,-3.5,47,1,-3.5,10/21/2013 NYG-MIN
10916,10/24/2013,TB,13.0,31.0,CAR,CAR,-6.5,38.5,-1,6.5,10/24/2013 TB-CAR
10917,10/27/2013,ARI,27.0,13.0,ATL,ARI,-3.0,46.5,1,-3.0,10/27/2013 ARI-ATL
10918,10/27/2013,CIN,49.0,9.0,NYJ,CIN,-4.5,41.5,1,-4.5,10/27/2013 CIN-NYJ
10919,10/27/2013,DEN,45.0,21.0,WAS,DEN,-11.0,58,1,-11.0,10/27/2013 DEN-WAS
10920,10/27/2013,DET,31.0,30.0,DAL,DET,-3.0,50.5,1,-3.0,10/27/2013 DET-DAL
10921,10/27/2013,JAX,10.0,42.0,SF,SF,-14.5,40,-1,14.5,10/27/2013 JAX-SF
10922,10/27/2013,KC,23.0,17.0,CLE,KC,-7.0,39,1,-7.0,10/27/2013 KC-CLE
10923,10/27/2013,MIN,31.0,44.0,GB,GB,-7.5,47,-1,7.5,10/27/2013 MIN-GB
10924,10/27/2013,NE,27.0,17.0,MIA,NE,-5.5,45,1,-5.5,10/27/2013 NE-MIA
10925,10/27/2013,NO,35.0,17.0,BUF,NO,-10.5,48,1,-10.5,10/27/2013 NO-BUF
10926,10/27/2013,OAK,21.0,18.0,PIT,PIT,-2.5,40.5,-1,2.5,10/27/2013 OAK-PIT
10927,10/27/2013,PHI,7.0,15.0,NYG,PHI,-5.5,49.5,1,-5.5,10/27/2013 PHI-NYG
10928,10/28/2013,LAR,9.0,14.0,SEA,SEA,-13.0,43.5,-1,13.0,10/28/2013 LAR-SEA
10929,10/31/2013,MIA,22.0,20.0,CIN,CIN,-3.0,42,-1,3.0,10/31/2013 MIA-CIN
10930,11/03/2013,BUF,13.0,23.0,KC,KC,-4.5,41,-1,4.5,11/03/2013 BUF-KC
10931,11/03/2013,CAR,34.0,10.0,ATL,CAR,-8.0,47,1,-8.0,11/03/2013 CAR-ATL
10932,11/03/2013,CLE,24.0,18.0,BAL,BAL,-1.0,42,-1,1.0,11/03/2013 CLE-BAL
10933,11/03/2013,DAL,27.0,23.0,MIN,DAL,-8.5,50.5,1,-8.5,11/03/2013 DAL-MIN
10934,11/03/2013,HOU,24.0,27.0,IND,IND,-1.0,44,-1,1.0,11/03/2013 HOU-IND
10935,11/03/2013,NE,55.0,31.0,PIT,NE,-5.5,43,1,-5.5,11/03/2013 NE-PIT
10936,11/03/2013,NYJ,26.0,20.0,NO,NO,-5.5,46,-1,5.5,11/03/2013 NYJ-NO
10937,11/03/2013,OAK,20.0,49.0,PHI,OAK,-1.0,45.5,1,-1.0,11/03/2013 OAK-PHI
10938,11/03/2013,SEA,27.0,24.0,TB,SEA,-14.5,40.5,1,-14.5,11/03/2013 SEA-TB
10939,11/03/2013,LAR,21.0,28.0,TEN,TEN,-3.0,40.5,-1,3.0,11/03/2013 LAR-TEN
10940,11/03/2013,WAS,30.0,24.0,LAC,PICK,0.0,48.5,-1,-0.0,11/03/2013 WAS-LAC
10941,11/04/2013,GB,20.0,27.0,CHI,GB,-9.5,50.5,1,-9.5,11/04/2013 GB-CHI
10942,11/07/2013,MIN,34.0,27.0,WAS,WAS,-1.0,48,-1,1.0,11/07/2013 MIN-WAS
10943,11/10/2013,ARI,27.0,24.0,HOU,ARI,-3.5,42,1,-3.5,11/10/2013 ARI-HOU
10944,11/10/2013,ATL,10.0,33.0,SEA,SEA,-3.0,47,-1,3.0,11/10/2013 ATL-SEA
10945,11/10/2013,BAL,20.0,17.0,CIN,BAL,-2.0,43.5,1,-2.0,11/10/2013 BAL-CIN
10946,11/10/2013,CHI,19.0,21.0,DET,DET,-1.5,52,-1,1.5,11/10/2013 CHI-DET
10947,11/10/2013,GB,13.0,27.0,PHI,PHI,-1.0,47,-1,1.0,11/10/2013 GB-PHI
10948,11/10/2013,IND,8.0,38.0,LAR,IND,-7.0,43,1,-7.0,11/10/2013 IND-LAR
10949,11/10/2013,NO,49.0,17.0,DAL,NO,-5.5,53.5,1,-5.5,11/10/2013 NO-DAL
10950,11/10/2013,NYG,24.0,20.0,OAK,NYG,-7.0,41,1,-7.0,11/10/2013 NYG-OAK
10951,11/10/2013,PIT,23.0,10.0,BUF,PIT,-2.5,43,1,-2.5,11/10/2013 PIT-BUF
10952,11/10/2013,LAC,20.0,28.0,DEN,DEN,-7.0,57,-1,7.0,11/10/2013 LAC-DEN
10953,11/10/2013,SF,9.0,10.0,CAR,SF,-5.5,42.5,1,-5.5,11/10/2013 SF-CAR
10954,11/10/2013,TEN,27.0,29.0,JAX,TEN,-11.5,42,1,-11.5,11/10/2013 TEN-JAX
10955,11/11/2013,TB,22.0,19.0,MIA,MIA,-2.5,39.5,-1,2.5,11/11/2013 TB-MIA
10956,11/14/2013,TEN,27.0,30.0,IND,IND,-3.0,42,-1,3.0,11/14/2013 TEN-IND
10957,11/17/2013,BUF,37.0,14.0,NYJ,NYJ,-2.0,39.5,-1,2.0,11/17/2013 BUF-NYJ
10958,11/17/2013,CHI,23.0,20.0,BAL,CHI,-3.5,41,1,-3.5,11/17/2013 CHI-BAL
10959,11/17/2013,CIN,41.0,20.0,CLE,CIN,-4.5,40,1,-4.5,11/17/2013 CIN-CLE
10960,11/17/2013,DEN,27.0,17.0,KC,DEN,-7.5,49,1,-7.5,11/17/2013 DEN-KC
10961,11/17/2013,HOU,23.0,28.0,OAK,HOU,-10.5,40.5,1,-10.5,11/17/2013 HOU-OAK
10962,11/17/2013,JAX,14.0,27.0,ARI,ARI,-9.0,40.5,-1,9.0,11/17/2013 JAX-ARI
10963,11/17/2013,MIA,20.0,16.0,LAC,LAC,-3.0,44.5,-1,3.0,11/17/2013 MIA-LAC
10964,11/17/2013,NO,23.0,20.0,SF,NO,-3.5,49.5,1,-3.5,11/17/2013 NO-SF
10965,11/17/2013,NYG,27.0,13.0,GB,NYG,-3.0,40.5,1,-3.0,11/17/2013 NYG-GB
10966,11/17/2013,PHI,24.0,16.0,WAS,PHI,-4.0,54,1,-4.0,11/17/2013 PHI-WAS
10967,11/17/2013,PIT,37.0,27.0,DET,DET,-3.0,45,-1,3.0,11/17/2013 PIT-DET
10968,11/17/2013,SEA,41.0,20.0,MIN,SEA,-13.0,45,1,-13.0,11/17/2013 SEA-MIN
10969,11/17/2013,TB,41.0,28.0,ATL,TB,-2.0,43.5,1,-2.0,11/17/2013 TB-ATL
10970,11/18/2013,CAR,24.0,20.0,NE,CAR,-3.0,45.5,1,-3.0,11/18/2013 CAR-NE
10971,11/21/2013,ATL,13.0,17.0,NO,NO,-7.0,52.5,-1,7.0,11/21/2013 ATL-NO
10972,11/24/2013,ARI,40.0,11.0,IND,ARI,-3.0,44.5,1,-3.0,11/24/2013 ARI-IND
10973,11/24/2013,BAL,19.0,3.0,NYJ,BAL,-3.5,38.5,1,-3.5,11/24/2013 BAL-NYJ
10974,11/24/2013,CLE,11.0,27.0,PIT,CLE,-2.0,39,1,-2.0,11/24/2013 CLE-PIT
10975,11/24/2013,DET,21.0,24.0,TB,DET,-7.0,48,1,-7.0,11/24/2013 DET-TB
10976,11/24/2013,GB,26.0,26.0,MIN,GB,-5.5,44.5,1,-5.5,11/24/2013 GB-MIN
10977,11/24/2013,HOU,6.0,13.0,JAX,HOU,-10.0,43.5,1,-10.0,11/24/2013 HOU-JAX
10978,11/24/2013,KC,38.0,41.0,LAC,KC,-3.0,42.5,1,-3.0,11/24/2013 KC-LAC
10979,11/24/2013,MIA,16.0,20.0,CAR,CAR,-4.0,40.5,-1,4.0,11/24/2013 MIA-CAR
10980,11/24/2013,NE,34.0,31.0,DEN,DEN,-2.5,53,-1,2.5,11/24/2013 NE-DEN
10981,11/24/2013,NYG,21.0,24.0,DAL,NYG,-2.5,44,1,-2.5,11/24/2013 NYG-DAL
10982,11/24/2013,OAK,19.0,23.0,TEN,TEN,-2.0,42,-1,2.0,11/24/2013 OAK-TEN
10983,11/24/2013,LAR,42.0,21.0,CHI,LAR,-1.5,45,1,-1.5,11/24/2013 LAR-CHI
10984,11/25/2013,WAS,6.0,27.0,SF,SF,-5.0,47,-1,5.0,11/25/2013 WAS-SF
10985,11/28/2013,BAL,22.0,20.0,PIT,BAL,-3.0,40.5,1,-3.0,11/28/2013 BAL-PIT
10986,11/28/2013,DAL,31.0,24.0,OAK,DAL,-8.0,48,1,-8.0,11/28/2013 DAL-OAK
10987,11/28/2013,DET,40.0,10.0,GB,DET,-6.0,48.5,1,-6.0,11/28/2013 DET-GB
10988,12/01/2013,BUF,31.0,34.0,ATL,BUF,-4.5,48.5,1,-4.5,12/01/2013 BUF-ATL
10989,12/01/2013,CAR,27.0,6.0,TB,CAR,-6.5,40.5,1,-6.5,12/01/2013 CAR-TB
10990,12/01/2013,CLE,28.0,32.0,JAX,CLE,-7.5,39,1,-7.5,12/01/2013 CLE-JAX
10991,12/01/2013,HOU,31.0,34.0,NE,NE,-6.5,47.5,-1,6.5,12/01/2013 HOU-NE
10992,12/01/2013,IND,22.0,14.0,TEN,IND,-3.5,46,1,-3.5,12/01/2013 IND-TEN
10993,12/01/2013,KC,28.0,35.0,DEN,DEN,-6.0,50,-1,6.0,12/01/2013 KC-DEN
10994,12/01/2013,MIN,23.0,20.0,CHI,MIN,-1.0,50.5,1,-1.0,12/01/2013 MIN-CHI
10995,12/01/2013,NYJ,3.0,23.0,MIA,NYJ,-2.0,40.5,1,-2.0,12/01/2013 NYJ-MIA
10996,12/01/2013,PHI,24.0,21.0,ARI,PHI,-3.5,48.5,1,-3.5,12/01/2013 PHI-ARI
10997,12/01/2013,LAC,10.0,17.0,CIN,CIN,-1.5,48.5,-1,1.5,12/01/2013 LAC-CIN
10998,12/01/2013,SF,23.0,13.0,LAR,SF,-7.5,40,1,-7.5,12/01/2013 SF-LAR
10999,12/01/2013,WAS,17.0,24.0,NYG,WAS,-1.0,44.5,1,-1.0,12/01/2013 WAS-NYG
11000,12/02/2013,SEA,34.0,7.0,NO,SEA,-5.0,47.5,1,-5.0,12/02/2013 SEA-NO
11001,12/05/2013,JAX,27.0,20.0,HOU,HOU,-3.5,43,-1,3.5,12/05/2013 JAX-HOU
11002,12/08/2013,ARI,30.0,10.0,LAR,ARI,-4.5,41,1,-4.5,12/08/2013 ARI-LAR
11003,12/08/2013,BAL,29.0,26.0,MIN,BAL,-6.0,41.5,1,-6.0,12/08/2013 BAL-MIN
11004,12/08/2013,CIN,42.0,28.0,IND,CIN,-7.0,43.5,1,-7.0,12/08/2013 CIN-IND
11005,12/08/2013,DEN,51.0,28.0,TEN,DEN,-13.5,49.5,1,-13.5,12/08/2013 DEN-TEN
11006,12/08/2013,GB,22.0,21.0,ATL,GB,-3.5,45,1,-3.5,12/08/2013 GB-ATL
11007,12/08/2013,NE,27.0,26.0,CLE,NE,-9.5,47.5,1,-9.5,12/08/2013 NE-CLE
11008,12/08/2013,NO,31.0,13.0,CAR,NO,-3.0,46.5,1,-3.0,12/08/2013 NO-CAR
11009,12/08/2013,NYJ,37.0,27.0,OAK,NYJ,-3.0,39.5,1,-3.0,12/08/2013 NYJ-OAK
11010,12/08/2013,PHI,34.0,20.0,DET,PHI,-2.0,53.5,1,-2.0,12/08/2013 PHI-DET
11011,12/08/2013,PIT,28.0,34.0,MIA,PIT,-3.0,41,1,-3.0,12/08/2013 PIT-MIA
11012,12/08/2013,LAC,37.0,14.0,NYG,LAC,-4.0,46.5,1,-4.0,12/08/2013 LAC-NYG
11013,12/08/2013,SF,19.0,17.0,SEA,SF,-2.0,41,1,-2.0,12/08/2013 SF-SEA
11014,12/08/2013,TB,27.0,6.0,BUF,TB,-2.5,42.5,1,-2.5,12/08/2013 TB-BUF
11015,12/08/2013,WAS,10.0,45.0,KC,KC,-3.0,44.5,-1,3.0,12/08/2013 WAS-KC
11016,12/09/2013,CHI,45.0,28.0,DAL,CHI,-1.5,49.5,1,-1.5,12/09/2013 CHI-DAL
11017,12/12/2013,DEN,20.0,27.0,LAC,DEN,-9.5,57,1,-9.5,12/12/2013 DEN-LAC
11018,12/15/2013,ATL,27.0,26.0,WAS,ATL,-5.5,49,1,-5.5,12/15/2013 ATL-WAS
11019,12/15/2013,CAR,30.0,20.0,NYJ,CAR,-10.0,40.5,1,-10.0,12/15/2013 CAR-NYJ
11020,12/15/2013,CLE,31.0,38.0,CHI,CLE,-1.0,44,1,-1.0,12/15/2013 CLE-CHI
11021,12/15/2013,DAL,36.0,37.0,GB,DAL,-4.0,49.5,1,-4.0,12/15/2013 DAL-GB
11022,12/15/2013,IND,25.0,3.0,HOU,IND,-6.0,47,1,-6.0,12/15/2013 IND-HOU
11023,12/15/2013,JAX,20.0,27.0,BUF,BUF,-4.0,43.5,-1,4.0,12/15/2013 JAX-BUF
11024,12/15/2013,MIA,24.0,20.0,NE,MIA,-2.5,46.5,1,-2.5,12/15/2013 MIA-NE
11025,12/15/2013,MIN,48.0,30.0,PHI,PHI,-7.0,53,-1,7.0,12/15/2013 MIN-PHI
11026,12/15/2013,NYG,0.0,23.0,SEA,SEA,-9.5,43,-1,9.5,12/15/2013 NYG-SEA
11027,12/15/2013,OAK,31.0,56.0,KC,KC,-6.0,44.5,-1,6.0,12/15/2013 OAK-KC
11028,12/15/2013,PIT,30.0,20.0,CIN,CIN,-1.5,43,-1,1.5,12/15/2013 PIT-CIN
11029,12/15/2013,LAR,27.0,16.0,NO,NO,-7.0,48,-1,7.0,12/15/2013 LAR-NO
11030,12/15/2013,TB,14.0,33.0,SF,SF,-4.5,41,-1,4.5,12/15/2013 TB-SF
11031,12/15/2013,TEN,34.0,37.0,ARI,ARI,-3.0,42.5,-1,3.0,12/15/2013 TEN-ARI
11032,12/16/2013,DET,16.0,18.0,BAL,DET,-5.5,49,1,-5.5,12/16/2013 DET-BAL
11033,12/22/2013,BAL,7.0,41.0,NE,BAL,-1.5,44.5,1,-1.5,12/22/2013 BAL-NE
11034,12/22/2013,BUF,19.0,0.0,MIA,MIA,-1.5,42.5,-1,1.5,12/22/2013 BUF-MIA
11035,12/22/2013,CAR,17.0,13.0,NO,CAR,-3.0,44.5,1,-3.0,12/22/2013 CAR-NO
11036,12/22/2013,CIN,42.0,14.0,MIN,CIN,-7.5,47.5,1,-7.5,12/22/2013 CIN-MIN
11037,12/22/2013,DET,20.0,23.0,NYG,DET,-9.0,48.5,1,-9.0,12/22/2013 DET-NYG
